DATAFLOW,LAST UPDATE,freq,meat,meatitem,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2001-12,157.83,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2002-01,152.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2002-02,128.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2002-03,128.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2002-04,125.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2002-05,124.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2002-06,112.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2002-07,118.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2002-08,105.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2002-09,113.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2002-10,130.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2002-11,139.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2002-12,156.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2003-01,152.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2003-02,135.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2003-03,135.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2003-04,133.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2003-05,126.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2003-06,119.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2003-07,116.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2003-08,106.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2003-09,123.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2003-10,135.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2003-11,145.06,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2003-12,159.65,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2004-01,151.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2004-02,138.91,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2004-03,139.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2004-04,135.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2004-05,129.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2004-06,117.98,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2004-07,116.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2004-08,109.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2004-09,124.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2004-10,133.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2004-11,141.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2004-12,152.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2005-01,134.85,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2005-02,129.43,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2005-03,127.67,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2005-04,113.76,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2005-05,126.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2005-06,118.68,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2005-07,110.84,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2005-08,117.04,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2005-09,125.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2005-10,133.57,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2005-11,142.34,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2005-12,133.87,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2006-01,136.58,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2006-02,126.69,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2006-03,127.67,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2006-04,117.26,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2006-05,135.45,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2006-06,124.24,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2006-07,117.11,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2006-08,120.67,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2006-09,129.37,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2006-10,139.45,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2006-11,145.09,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2006-12,136.51,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2007-01,142.79,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2007-02,127.99,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2007-03,133.77,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2007-04,123.99,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2007-05,145.54,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2007-06,123.63,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2007-07,125.69,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2007-08,124.34,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2007-09,128.91,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2007-10,147.24,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2007-11,142.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2007-12,136.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2008-01,148.63,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2008-02,131.49,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2008-03,132.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2008-04,128.96,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2008-05,138.32,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2008-06,126.69,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2008-07,128.56,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2008-08,113.14,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2008-09,129.92,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2008-10,138.41,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2008-11,141.34,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2008-12,147.96,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2009-01,138.78,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2009-02,128.75,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2009-03,134.01,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2009-04,130.95,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2009-05,130.08,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2009-06,131.44,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2009-07,130.23,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2009-08,115.51,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2009-09,131.43,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2009-10,133.31,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2009-11,142.46,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2009-12,141.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2010-01,136.03,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2010-02,131.01,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2010-03,141.73,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2010-04,131.69,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2010-05,132.74,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2010-06,134.71,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2010-07,132.66,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2010-08,126.42,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2010-09,134.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2010-10,136.29,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2010-11,147.68,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2010-12,147.26,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2011-01,142.28,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2011-02,126.55,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2011-03,142.49,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2011-04,126.36,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2011-05,127.52,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2011-06,131.36,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2011-07,129.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2011-08,127.25,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2011-09,118.34,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2011-10,132.49,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2011-11,130.26,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2011-12,135.54,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2012-01,150.52,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2012-02,142.85,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2012-03,132.03,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2012-04,145.83,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2012-05,129.61,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2012-06,126.17,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2012-07,127.74,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2012-08,123.73,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2012-09,126.48,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2012-10,147.29,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2012-11,134.15,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2012-12,134.32,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2013-01,179.53,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2013-02,117.32,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2013-03,122.11,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2013-04,157.24,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2013-05,135.13,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2013-06,130.62,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2013-07,151.67,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2013-08,113.58,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2013-09,82.02,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2013-10,165.57,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2013-11,135.62,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2013-12,135.08,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2014-01,139.13,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2014-02,110.67,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2014-03,106.84,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2014-04,103.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2014-05,111.27,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2014-06,93.66,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2014-07,93.03,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2014-08,96.13,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2014-09,104.42,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2014-10,119.22,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2014-11,119.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2014-12,130.46,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2015-01,130.66,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2015-02,122.36,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2015-03,138.78,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2015-04,136.45,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2015-05,119.35,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2015-06,122.17,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2015-07,103.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2015-08,110.38,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2015-09,115.96,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2015-10,129.93,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2015-11,124.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2015-12,131.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2016-01,131.56,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2016-02,123.33,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2016-03,142.42,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2016-04,132.87,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2016-05,120.69,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2016-06,131.52,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2016-07,114.55,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2016-08,113.72,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2016-09,128.69,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2016-10,131.01,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2016-11,129.76,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2016-12,144.03,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2017-01,122.62,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2017-02,116.51,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2017-03,140.26,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2017-04,128.59,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2017-05,127.58,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2017-06,126.94,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2017-07,107.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2017-08,107.45,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2017-09,108.53,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2017-10,133.05,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2017-11,125.36,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2017-12,123.07,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2018-01,135.83,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2018-02,128.73,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2018-03,125.96,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2018-04,127.37,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2018-05,125.07,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2018-06,123.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2018-07,115.77,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2018-08,109.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2018-09,115.09,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2018-10,123.76,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2018-11,121.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2018-12,118.89,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2019-01,127.61,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2019-02,135.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2019-03,128.25,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2019-04,124.75,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2019-05,118.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2019-06,124.15,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2019-07,109.29,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2019-08,105.39,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2019-09,110.82,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2019-10,117.64,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2019-11,123.22,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2019-12,121.92,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2020-01,114.48,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2020-02,99.74,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2020-03,96.29,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2020-04,97.05,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2020-05,97.63,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2020-06,112.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IT,2020-07,108.05,
